participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
Johan_binarual,1,binaural,186,2,0,0.0,left,20,101,1,10,left,1,1.396705,1737.719324,1739.116029,1.39747
Johan_binarual,1,binaural,187,2,0,0.12,right,20,114,2,10,right,1,1.76154,1740.204129,1741.965669,1.762665
Johan_binarual,1,binaural,188,2,0,0.06,left,20,107,nan,nan,none,nan,nan,1742.979594,nan,2.004118
Johan_binarual,1,binaural,189,2,0,0.12,left,20,113,1,10,left,1,1.695657,1745.986353,1747.68201,1.699023
Johan_binarual,1,binaural,190,2,0,0.12,left,20,113,1,10,left,1,1.350181,1748.61339,1749.96357,1.350777
Johan_binarual,1,binaural,191,2,0,0.25,right,20,127,2,10,right,1,0.703017,1751.011539,1751.714556,0.704044
Johan_binarual,1,binaural,192,2,0,0.0,right,20,102,1,11,left,0,0.894995,1752.637877,1753.532872,0.896375
Johan_binarual,1,binaural,193,2,0,0.12,left,20,113,1,10,left,1,0.794304,1754.588094,1755.382398,0.795248
Johan_binarual,1,binaural,194,2,0,0.06,right,20,108,2,10,right,1,1.710827,1756.638064,1758.34889,1.71161
Johan_binarual,1,binaural,195,2,0,0.06,left,20,107,1,10,left,1,1.827471,1759.221248,1761.048719,1.828181
Johan_binarual,1,binaural,196,2,0,0.5,left,20,151,1,10,left,1,0.633239,1761.93693,1762.57017,0.642365
Johan_binarual,1,binaural,197,2,0,0.03,left,20,104,2,11,right,0,1.946106,1763.56962,1765.515726,1.947302
Johan_binarual,1,binaural,198,2,0,0.25,left,20,126,1,10,left,1,0.843484,1766.438844,1767.282328,0.844111
Johan_binarual,1,binaural,199,2,0,0.06,left,20,107,2,11,right,0,1.753423,1768.51298,1770.266403,1.754662
Johan_binarual,1,binaural,200,2,0,0.12,left,20,113,1,10,left,1,0.745193,1771.204316,1771.949509,0.74587
Johan_binarual,1,binaural,201,2,0,0.5,right,20,152,2,10,right,1,1.195156,1772.988114,1774.18327,1.195948
